-0.134811 4.00815e-07
-0.134721 3.98446e-07
-0.134631 3.96256e-07
-0.134542 3.94566e-07
-0.134452 3.93078e-07
-0.134362 3.91737e-07
-0.134272 3.9042e-07
-0.134182 3.89371e-07
-0.134092 3.88399e-07
-0.134002 3.87509e-07
-0.133912 3.86548e-07
-0.133822 3.85765e-07
-0.133732 3.8497e-07
-0.133642 3.84102e-07
-0.133553 3.83309e-07
-0.133463 3.82527e-07
-0.133373 3.81809e-07
-0.133283 3.8111e-07
-0.133193 3.80404e-07
-0.133103 3.79746e-07
-0.133013 3.79113e-07
-0.132923 3.78531e-07
-0.132833 3.7795e-07
-0.132743 3.77402e-07
-0.132654 3.76889e-07
-0.132564 3.76312e-07
-0.132474 3.75753e-07
-0.132384 3.7519e-07
-0.132294 3.74602e-07
-0.132204 3.7401e-07
-0.132114 3.73414e-07
-0.132024 3.72787e-07
-0.131934 3.72111e-07
-0.131844 3.71419e-07
-0.131754 3.70666e-07
-0.131665 3.69941e-07
-0.131575 3.691e-07
-0.131485 3.68252e-07
-0.131395 3.67269e-07
-0.131305 3.6624e-07
-0.131215 3.65204e-07
-0.131125 3.6402e-07
-0.131035 3.62808e-07
-0.130945 3.61386e-07
-0.130855 3.59865e-07
-0.130766 3.58221e-07
-0.130676 3.56372e-07
-0.130586 3.54408e-07
-0.130496 3.52067e-07
-0.130406 3.49461e-07
-0.130316 3.46697e-07
-0.130226 3.43975e-07
-0.130136 3.41351e-07
-0.130046 3.38748e-07
-0.129956 3.3625e-07
-0.129867 3.34007e-07
-0.129777 3.31946e-07
-0.129687 3.30211e-07
-0.129597 3.28725e-07
-0.129507 3.27278e-07
-0.129417 3.26079e-07
-0.129327 3.24974e-07
-0.129237 3.24012e-07
-0.129147 3.23106e-07
-0.129057 3.22279e-07
-0.128967 3.21499e-07
-0.128878 3.20729e-07
-0.128788 3.20021e-07
-0.128698 3.19309e-07
-0.128608 3.1859e-07
-0.128518 3.17837e-07
-0.128428 3.17195e-07
-0.128338 3.16533e-07
-0.128248 3.15882e-07
-0.128158 3.15237e-07
-0.128068 3.14629e-07
-0.127979 3.13972e-07
-0.127889 3.13316e-07
-0.127799 3.1272e-07
-0.127709 3.12097e-07
-0.127619 3.11418e-07
-0.127529 3.10764e-07
-0.127439 3.10019e-07
-0.127349 3.09337e-07
-0.127259 3.08578e-07
-0.127169 3.07818e-07
-0.127079 3.06944e-07
-0.12699 3.06089e-07
-0.1269 3.05128e-07
-0.12681 3.04228e-07
-0.12672 3.03189e-07
-0.12663 3.02147e-07
-0.12654 3.01049e-07
-0.12645 3.00012e-07
-0.12636 2.9889e-07
-0.12627 2.97721e-07
-0.12618 2.96598e-07
-0.126091 2.95441e-07
-0.126001 2.94102e-07
-0.125911 2.9264e-07
-0.125821 2.91072e-07
-0.125731 2.895e-07
-0.125641 2.87635e-07
-0.125551 2.85922e-07
-0.125461 2.84077e-07
-0.125371 2.82215e-07
-0.125281 2.80317e-07
-0.125191 2.78343e-07
-0.125102 2.76326e-07
-0.125012 2.74349e-07
-0.124922 2.7246e-07
-0.124832 2.70871e-07
-0.124742 2.69349e-07
-0.124652 2.67961e-07
-0.124562 2.66619e-07
-0.124472 2.6532e-07
-0.124382 2.64021e-07
-0.124292 2.62861e-07
-0.124203 2.61606e-07
-0.124113 2.60417e-07
-0.124023 2.59288e-07
-0.123933 2.5825e-07
-0.123843 2.57283e-07
-0.123753 2.56333e-07
-0.123663 2.55296e-07
-0.123573 2.54341e-07
-0.123483 2.5343e-07
-0.123393 2.52607e-07
-0.123304 2.51806e-07
-0.123214 2.5104e-07
-0.123124 2.50435e-07
-0.123034 2.4979e-07
-0.122944 2.49251e-07
-0.122854 2.48642e-07
-0.122764 2.48106e-07
-0.122674 2.47573e-07
-0.122584 2.46944e-07
-0.122494 2.46341e-07
-0.122404 2.45757e-07
-0.122315 2.45127e-07
-0.122225 2.44391e-07
-0.122135 2.43606e-07
-0.122045 2.42915e-07
-0.121955 2.42134e-07
-0.121865 2.41285e-07
-0.121775 2.40507e-07
-0.121685 2.39566e-07
-0.121595 2.38663e-07
-0.121505 2.37827e-07
-0.121416 2.36956e-07
-0.121326 2.36012e-07
-0.121236 2.35127e-07
-0.121146 2.3413e-07
-0.121056 2.33155e-07
-0.120966 2.32085e-07
-0.120876 2.30989e-07
-0.120786 2.29791e-07
-0.120696 2.2843e-07
-0.120606 2.27047e-07
-0.120516 2.25552e-07
-0.120427 2.23826e-07
-0.120337 2.21995e-07
-0.120247 2.20226e-07
-0.120157 2.18494e-07
-0.120067 2.16816e-07
-0.119977 2.15051e-07
-0.119887 2.1342e-07
-0.119797 2.11938e-07
-0.119707 2.10557e-07
-0.119617 2.09182e-07
-0.119528 2.0792e-07
-0.119438 2.06691e-07
-0.119348 2.05512e-07
-0.119258 2.04417e-07
-0.119168 2.03281e-07
-0.119078 2.02227e-07
-0.118988 2.01189e-07
-0.118898 2.0012e-07
-0.118808 1.99024e-07
-0.118718 1.97912e-07
-0.118628 1.96903e-07
-0.118539 1.95978e-07
-0.118449 1.95095e-07
-0.118359 1.94314e-07
-0.118269 1.93577e-07
-0.118179 1.92831e-07
-0.118089 1.92044e-07
