-0.04470553813498349 7.737278092017232e-09
-0.044408491369966996 1.5495486486229354e-08
-0.04411144460495049 2.1526215957381064e-08
-0.04381439783993399 2.6608156316333774e-08
-0.04351735107491749 3.10949824578807e-08
-0.04322030430990099 3.5163765994829156e-08
-0.042923257544884484 3.8863984947503063e-08
-0.04262621077986798 4.237099058768994e-08
-0.042329164014851484 4.5519673718264456e-08
-0.04203211724983498 4.84017757591119e-08
-0.041735070484818476 5.0931758779452666e-08
-0.04143802371980198 5.324048378278514e-08
-0.041140976954785476 5.542301476665267e-08
-0.04084393018976897 5.739969044213146e-08
-0.040546883424752475 5.921245293999512e-08
-0.04024983665973597 6.087415434818447e-08
-0.03995278989471947 6.2389318008221e-08
-0.039655743129702964 6.381533766468937e-08
-0.03935869636468647 6.511260986297324e-08
-0.03906164959966996 6.61846090200963e-08
-0.03876460283465346 6.72386752258498e-08
-0.03846755606963696 6.819174298045298e-08
-0.03817050930462046 6.908586982197089e-08
-0.037873462539603955 6.990811969196819e-08
-0.03757641577458746 7.057164004253153e-08
-0.037279369009570955 7.117687072054649e-08
-0.03698232224455445 7.171773463153018e-08
-0.036685275479537954 7.219159542047801e-08
-0.03638822871452145 7.261066398037103e-08
-0.03609118194950495 7.295588093716367e-08
-0.03579413518448844 7.324521096161169e-08
-0.035497088419471946 7.348592367986775e-08
-0.03520004165445544 7.36777613407269e-08
-0.03490299488943894 7.385132341363644e-08
-0.03460594812442244 7.392148032743218e-08
-0.03430890135940594 7.39468743580879e-08
-0.034011854594389435 7.397347874241688e-08
-0.03371480782937293 7.39196215032357e-08
-0.033417761064356434 7.38448064043011e-08
-0.03312071429933993 7.374492659934335e-08
-0.032823667534323434 7.365270909613786e-08
-0.03252662076930693 7.348762555236713e-08
-0.032229574004290426 7.326147747980363e-08
-0.03193252723927392 7.301526552723002e-08
-0.031635480474257426 7.279913415673807e-08
-0.03133843370924092 7.247910118556875e-08
-0.031041386944224418 7.21624707314008e-08
-0.030744340179207918 7.184398999135191e-08
-0.030447293414191418 7.151690360862161e-08
-0.030150246649174914 7.116153816802933e-08
-0.029853199884158414 7.078336313889352e-08
-0.029556153119141913 7.034508796821907e-08
-0.02925910635412541 6.989906296749825e-08
-0.02896205958910891 6.9439319389977e-08
-0.02866501282409241 6.899304637631262e-08
-0.028367966059075905 6.855293301813367e-08
-0.028070919294059405 6.80153256119127e-08
-0.0277738725290429 6.753800680201516e-08
-0.0274768257640264 6.70915950265201e-08
-0.0271797789990099 6.655034811319072e-08
-0.026882732233993397 6.603985327682425e-08
-0.026585685468976897 6.550903476429531e-08
-0.026288638703960393 6.497070638710463e-08
-0.025991591938943893 6.434993029762892e-08
-0.025694545173927393 6.379767953096217e-08
-0.02539749840891089 6.329376941642627e-08
-0.02510045164389439 6.269274391311769e-08
-0.024803404878877885 6.212132915733104e-08
-0.024506358113861385 6.155730453812297e-08
-0.024209311348844884 6.097691134162529e-08
-0.02391226458382838 6.039052543402087e-08
-0.02361521781881188 5.983541081450794e-08
-0.023318171053795377 5.923618679747163e-08
-0.023021124288778876 5.864226628708936e-08
-0.022724077523762376 5.805573211400705e-08
-0.022427030758745872 5.7470292723629443e-08
-0.022129983993729372 5.686889797592443e-08
-0.021832937228712872 5.6263380648857116e-08
-0.021535890463696368 5.572785826354236e-08
-0.021238843698679868 5.5138646242406286e-08
-0.020941796933663364 5.4547447047058244e-08
-0.020644750168646864 5.396657291537361e-08
-0.020347703403630363 5.343824769875227e-08
-0.02005065663861386 5.284323277965441e-08
-0.01975360987359736 5.2285545027320306e-08
-0.019456563108580856 5.174571615332609e-08
-0.019159516343564355 5.11513985702831e-08
-0.018862469578547855 5.059482327621694e-08
-0.01856542281353135 5.0066490260101634e-08
-0.01826837604851485 4.9557085209570307e-08
-0.017971329283498347 4.902826616657136e-08
-0.017674282518481847 4.848558452751651e-08
-0.017377235753465347 4.797019887867352e-08
-0.017080188988448843 4.7431459330656404e-08
-0.016783142223432343 4.700955583228321e-08
-0.01648609545841584 4.649458882236359e-08
-0.01618904869339934 4.5973426018938665e-08
-0.01589200192838284 4.554109383908409e-08
-0.015594955163366335 4.502654476858684e-08
-0.015297908398349835 4.45749287319048e-08
-0.015000861633333334 4.4126487112645887e-08
-0.01470381486831683 4.366751296463066e-08
-0.01440676810330033 4.328462537656556e-08
-0.014109721338283827 4.2829753566718025e-08
-0.013812674573267326 4.243836623465685e-08
-0.013515627808250823 4.208014569902729e-08
-0.013218581043234326 4.170329399159877e-08
-0.012921534278217822 4.130982328500236e-08
-0.012624487513201318 4.094515233373327e-08
-0.012327440748184822 4.0604993407997374e-08
-0.012030393983168318 4.029995753787094e-08
-0.011733347218151814 3.997467570757402e-08
-0.01143630045313531 3.965507416038874e-08
-0.011139253688118814 3.937266818480152e-08
-0.01084220692310231 3.909849302014587e-08
-0.010545160158085806 3.886545772196606e-08
-0.01024811339306931 3.861177322316899e-08
-0.009951066628052806 3.842262628290818e-08
-0.009654019863036302 3.821333532293693e-08
-0.009356973098019805 3.797400450598765e-08
-0.009059926333003301 3.775293152156888e-08
-0.008762879567986798 3.762769342669914e-08
-0.008465832802970294 3.747368938638539e-08
-0.008168786037953797 3.731206512618735e-08
-0.007871739272937293 3.724964685175123e-08
-0.00757469250792079 3.715649825934667e-08
-0.007277645742904293 3.709737131209515e-08
-0.006980598977887789 3.709000009529407e-08
-0.006683552212871285 3.7079745060103804e-08
-0.006386505447854789 3.709284978061841e-08
-0.006089458682838285 3.7110889683934134e-08
-0.005792411917821781 3.7188565217649556e-08
-0.005495365152805284 3.726658030633139e-08
-0.005198318387788781 3.733201424099876e-08
-0.004901271622772277 3.751662637539169e-08
-0.004604224857755773 3.776802056426403e-08
-0.004307178092739276 3.7963112295566505e-08
-0.004010131327722773 3.822418492711804e-08
-0.003713084562706269 3.851027439378673e-08
-0.003416037797689772 3.8873438909874164e-08
-0.0031189910326732684 3.9223850391863646e-08
-0.0028219442676567646 3.966738562561875e-08
-0.002524897502640268 4.0061033297946034e-08
-0.002227850737623764 4.0486133506945787e-08
-0.0019308039726072604 4.097805585332668e-08
-0.0016337572075907567 4.1759542169731973e-08
-0.0013367104425742599 4.2724852351874016e-08
-0.0010396636775577561 4.363871986311821e-08
-0.0007426169125412524 4.475621734059244e-08
-0.0004455701475247556 4.543583353482828e-08
-0.00014852338250825187 4.552647773527626e-08
0.00014852338250825187 4.552678009157421e-08
0.00044557014752474866 4.5435899672242406e-08
0.0007426169125412524 4.4756197235394487e-08
0.0010396636775577561 4.3638837316958513e-08
0.001336710442574253 4.27248426850103e-08
0.0016337572075907567 4.175950355771854e-08
0.0019308039726072604 4.097764836518558e-08
0.002227850737623764 4.0485990544815436e-08
0.002524897502640261 4.006078431376926e-08
0.0028219442676567646 3.966656458297384e-08
0.0031189910326732684 3.9224297213383706e-08
0.003416037797689765 3.8873069230865353e-08
