-0.134811  -5.30215e-08
-0.133456  -5.11915e-08
-0.132101  -3.81027e-08
-0.130746  -3.69971e-08
-0.129391  -2.77477e-08
-0.128037  -2.90356e-08
-0.126682  -2.34801e-08
-0.125327  -2.20379e-08
-0.123972  -1.80615e-08
-0.122617  -1.31991e-08
-0.121262  -1.21695e-08
-0.119907  -1.11585e-08
-0.118552  -8.56777e-09
-0.117198  -8.76392e-09
-0.115843  -8.2114e-09
-0.114488  -9.80416e-09
-0.113133  -8.68956e-09
-0.111778  -8.87005e-09
-0.110423  -8.15948e-09
-0.109068  -8.07667e-09
-0.107713  -8.21638e-09
-0.106358  -7.81969e-09
-0.105004  -7.36762e-09
-0.103649  -7.08998e-09
-0.102294  -7.94571e-09
-0.100939  -9.45589e-09
-0.099584  -9.28372e-09
-0.0982291  -1.06209e-08
-0.0968742  -1.05263e-08
-0.0955194  -1.10278e-08
-0.0941645  -1.10827e-08
-0.0928096  -1.15379e-08
-0.0914547  -1.19652e-08
-0.0900998  -1.06639e-08
-0.0887449  -1.04233e-08
-0.08739  -9.58773e-09
-0.0860352  -8.43957e-09
-0.0846803  -8.39986e-09
-0.0833254  -7.84057e-09
-0.0819705  -7.40048e-09
-0.0806156  -7.283e-09
-0.0792607  -6.29081e-09
-0.0779059  -6.01137e-09
-0.076551  -5.11473e-09
-0.0751961  -3.78003e-09
-0.0738412  -2.58792e-09
-0.0724863  -1.63495e-09
-0.0711314  -4.7757e-10
-0.0697765  -3.24408e-11
-0.0684217  2.59145e-10
-0.0670668  1.13811e-09
-0.0657119  1.91115e-09
-0.064357  2.19539e-09
-0.0630021  2.35233e-09
-0.0616472  2.74665e-09
-0.0602924  3.28692e-09
-0.0589375  3.53294e-09
-0.0575826  4.07494e-09
-0.0562277  4.84921e-09
-0.0548728  5.45186e-09
-0.0535179  5.80136e-09
-0.0521631  6.0577e-09
-0.0508082  6.73922e-09
-0.0494533  7.68904e-09
-0.0480984  8.38959e-09
-0.0467435  9.03833e-09
-0.0453886  9.66311e-09
-0.0440337  1.04759e-08
-0.0426789  1.14361e-08
-0.041324  1.24351e-08
-0.0399691  1.33668e-08
-0.0386142  1.42487e-08
-0.0372593  1.51744e-08
-0.0359044  1.64171e-08
-0.0345496  1.78339e-08
-0.0331947  1.92301e-08
-0.0318398  2.0203e-08
-0.0304849  2.07448e-08
-0.02913  2.0925e-08
-0.0277751  2.08508e-08
-0.0264202  2.05918e-08
-0.0250654  2.02025e-08
-0.0237105  1.98286e-08
-0.0223556  1.94524e-08
-0.0210007  1.89889e-08
-0.0196458  1.84081e-08
-0.0182909  1.77169e-08
-0.0169361  1.67869e-08
-0.0155812  1.57441e-08
-0.0142263  1.46047e-08
-0.0128714  1.32228e-08
-0.0115165  1.16776e-08
-0.0101616  1.01088e-08
-0.00880675  8.52027e-09
-0.00745186  6.97327e-09
-0.00609698  5.60482e-09
-0.0047421  4.26496e-09
-0.00338721  2.92834e-09
-0.00203233  1.77997e-09
-0.000677442  6.66184e-10
0.000677442  -6.16318e-10
0.00203233  -2.13746e-09
0.00338721  -3.86354e-09
0.0047421  -5.61368e-09
0.00609698  -7.37252e-09
0.00745186  -9.20712e-09
0.00880675  -1.11402e-08
0.0101616  -1.29717e-08
0.0115165  -1.45787e-08
0.0128714  -1.60197e-08
0.0142263  -1.73849e-08
0.0155812  -1.87236e-08
0.0169361  -2.01364e-08
0.0182909  -2.16096e-08
0.0196458  -2.32053e-08
0.0210007  -2.47805e-08
0.0223556  -2.62673e-08
0.0237105  -2.75246e-08
0.0250654  -2.86388e-08
0.0264202  -2.96586e-08
0.0277751  -3.05523e-08
0.02913  -3.13127e-08
0.0304849  -3.1895e-08
0.0318398  -3.22967e-08
0.0331947  -3.27841e-08
0.0345496  -3.34149e-08
0.0359044  -3.38144e-08
0.0372593  -3.37919e-08
0.0386142  -3.36452e-08
0.0399691  -3.35131e-08
0.041324  -3.34165e-08
0.0426789  -3.3065e-08
0.0440337  -3.25105e-08
0.0453886  -3.18405e-08
0.0467435  -3.11061e-08
0.0480984  -3.00318e-08
