-0.134811  3.34913e-07
-0.133456  3.36424e-07
-0.132101  3.38677e-07
-0.130746  3.04635e-07
-0.129391  2.76076e-07
-0.128037  2.46019e-07
-0.126682  1.96193e-07
-0.125327  -8.83618e-10
-0.123972  -1.89151e-08
-0.122617  -1.37442e-08
-0.121262  -2.18475e-08
-0.119907  -2.7614e-08
-0.118552  -2.71811e-08
-0.117198  -1.83925e-08
-0.115843  -1.58987e-08
-0.114488  -2.13261e-08
-0.113133  -1.56704e-08
-0.111778  -1.70612e-08
-0.110423  -2.04163e-08
-0.109068  -1.61914e-08
-0.107713  -2.02173e-08
-0.106358  -1.89359e-08
-0.105004  -1.64103e-08
-0.103649  -1.97274e-08
-0.102294  -2.39488e-08
-0.100939  -3.01695e-08
-0.099584  -3.1378e-08
-0.0982291  -3.47843e-08
-0.0968742  -3.81455e-08
-0.0955194  -3.36674e-08
-0.0941645  -2.11069e-08
-0.0928096  -1.47618e-08
-0.0914547  -2.02666e-08
-0.0900998  -1.91518e-08
-0.0887449  -2.23755e-08
-0.08739  -2.51067e-08
-0.0860352  -2.64224e-08
-0.0846803  -2.83233e-08
-0.0833254  -2.71842e-08
-0.0819705  -2.68137e-08
-0.0806156  -2.85267e-08
-0.0792607  -2.96297e-08
-0.0779059  -2.82616e-08
-0.076551  -2.54423e-08
-0.0751961  -2.05695e-08
-0.0738412  -1.57198e-08
-0.0724863  -1.68696e-08
-0.0711314  -1.88101e-08
-0.0697765  -1.84323e-08
-0.0684217  -1.42404e-08
-0.0670668  -1.4815e-08
-0.0657119  -1.2802e-08
-0.064357  -3.12017e-09
-0.0630021  9.7474e-09
-0.0616472  1.49344e-08
-0.0602924  1.60257e-08
-0.0589375  1.61458e-08
-0.0575826  1.66907e-08
-0.0562277  1.82328e-08
-0.0548728  2.28247e-08
-0.0535179  3.03427e-08
-0.0521631  3.72645e-08
-0.0508082  4.19056e-08
-0.0494533  4.47534e-08
-0.0480984  4.60846e-08
-0.0467435  4.59887e-08
-0.0453886  4.51682e-08
-0.0440337  4.34834e-08
-0.0426789  4.10177e-08
-0.041324  3.92893e-08
-0.0399691  3.87629e-08
-0.0386142  3.89467e-08
-0.0372593  3.93088e-08
-0.0359044  3.81546e-08
-0.0345496  3.59041e-08
-0.0331947  3.36987e-08
-0.0318398  3.07312e-08
-0.0304849  2.67772e-08
-0.02913  2.24951e-08
-0.0277751  1.8767e-08
-0.0264202  1.58992e-08
-0.0250654  1.36822e-08
-0.0237105  1.2294e-08
-0.0223556  1.14208e-08
-0.0210007  1.04636e-08
-0.0196458  9.74352e-09
-0.0182909  9.3939e-09
-0.0169361  8.94578e-09
-0.0155812  9.08903e-09
-0.0142263  9.57389e-09
-0.0128714  9.10218e-09
-0.0115165  7.54614e-09
-0.0101616  5.67878e-09
-0.00880675  3.91487e-09
-0.00745186  3.00274e-09
-0.00609698  3.05871e-09
-0.0047421  2.73837e-09
-0.00338721  1.54089e-09
-0.00203233  5.14528e-10
-0.000677442  1.00232e-10
0.000677442  -7.73576e-11
0.00203233  3.52254e-11
0.00338721  -1.31225e-10
0.0047421  -9.75344e-10
0.00609698  -1.8644e-09
0.00745186  -3.63153e-09
0.00880675  -5.74996e-09
0.0101616  -6.83172e-09
0.0115165  -6.93099e-09
0.0128714  -6.53754e-09
0.0142263  -6.55843e-09
0.0155812  -6.80493e-09
0.0169361  -6.92829e-09
0.0182909  -7.36546e-09
0.0196458  -8.32839e-09
0.0210007  -9.46118e-09
0.0223556  -9.94717e-09
0.0237105  -1.00693e-08
0.0250654  -9.81693e-09
0.0264202  -9.94625e-09
0.0277751  -1.13144e-08
0.02913  -1.267e-08
0.0304849  -1.39642e-08
0.0318398  -1.62913e-08
0.0331947  -1.98394e-08
0.0345496  -2.40315e-08
0.0359044  -2.69192e-08
0.0372593  -2.90539e-08
0.0386142  -2.98597e-08
0.0399691  -3.02824e-08
0.041324  -3.04626e-08
0.0426789  -3.01383e-08
0.0440337  -3.05859e-08
0.0453886  -3.06826e-08
0.0467435  -3.07293e-08
0.0480984  -3.17429e-08
0.0494533  -3.27479e-08
0.0508082  -3.37699e-08
0.0521631  -3.40782e-08
0.0535179  -3.50736e-08
0.0548728  -3.60793e-08
0.0562277  -3.77822e-08
0.0575826  -3.88605e-08
0.0589375  -3.81485e-08
0.0602924  -3.71827e-08
0.0616472  -3.67874e-08
0.0630021  -3.49502e-08
0.064357  -3.4126e-08
0.0657119  -3.57353e-08
0.0670668  -3.84721e-08
0.0684217  -4.1654e-08
0.0697765  -4.29593e-08
0.0711314  -4.30115e-08
0.0724863  -4.28367e-08
0.0738412  -4.24195e-08
0.0751961  -4.27663e-08
0.076551  -3.98547e-08
0.0779059  -3.67773e-08
0.0792607  -3.21282e-08
0.0806156  -2.72715e-08
0.0819705  -2.7353e-08
0.0833254  -2.69255e-08
0.0846803  -2.46724e-08
0.0860352  -2.11343e-08
0.08739  -1.66883e-08
0.0887449  -1.61373e-08
0.0900998  -1.34407e-08
0.0914547  -1.10121e-08
0.0928096  -9.04894e-09
0.0941645  -8.13064e-09
0.0955194  -5.36376e-09
0.0968742  1.0447e-09
0.0982291  6.16723e-09
0.099584  8.32831e-09
0.100939  1.19235e-08
0.102294  1.55806e-08
0.103649  1.14081e-08
0.105004  6.12508e-09
0.106358  3.77443e-09
0.107713  5.6602e-09
0.109068  5.17718e-09
0.110423  1.65331e-08
0.111778  1.48327e-08
0.113133  1.95585e-08
0.114488  2.3294e-08
0.115843  2.58663e-08
0.117198  2.84361e-08
0.118552  3.31697e-08
0.119907  4.0715e-08
0.121262  4.68022e-08
0.122617  4.86171e-08
0.123972  3.8216e-08
0.125327  5.4517e-08
0.126682  8.87746e-08
0.128037  1.13359e-07
0.129391  1.10696e-07
0.130746  1.10618e-07
0.132101  1.1812e-07
0.133456  1.00615e-07
0.134811  1.06416e-07
