-0.134811  7.01324e-08
-0.133456  4.54742e-08
-0.132101  6.31434e-08
-0.130746  4.71434e-08
-0.129391  6.38201e-08
-0.128037  3.71162e-08
-0.126682  6.61187e-08
-0.125327  4.9737e-08
-0.123972  5.20069e-08
-0.122617  5.25608e-08
-0.121262  5.78347e-08
-0.119907  5.13451e-08
-0.118552  3.67628e-08
-0.117198  5.72994e-08
-0.115843  4.42244e-08
-0.114488  5.11083e-08
-0.113133  4.45312e-08
-0.111778  4.53464e-08
-0.110423  4.04178e-08
-0.109068  3.85409e-08
-0.107713  4.48648e-08
-0.106358  3.95075e-08
-0.105004  3.7372e-08
-0.103649  3.36191e-08
-0.102294  4.3768e-08
-0.100939  4.12826e-08
-0.099584  3.57508e-08
-0.0982291  3.78446e-08
-0.0968742  3.22702e-08
-0.0955194  3.8427e-08
-0.0941645  3.76779e-08
-0.0928096  3.54793e-08
-0.0914547  4.2893e-08
-0.0900998  4.49512e-08
-0.0887449  4.56484e-08
-0.08739  4.74186e-08
-0.0860352  5.5338e-08
-0.0846803  5.84568e-08
-0.0833254  6.14959e-08
-0.0819705  6.3614e-08
-0.0806156  6.99108e-08
-0.0792607  6.98234e-08
-0.0779059  7.25076e-08
-0.076551  7.58318e-08
-0.0751961  7.95106e-08
-0.0738412  8.1804e-08
-0.0724863  8.6852e-08
-0.0711314  8.94196e-08
-0.0697765  8.98182e-08
-0.0684217  8.9052e-08
-0.0670668  8.7645e-08
-0.0657119  8.72676e-08
-0.064357  8.53023e-08
-0.0630021  8.24328e-08
-0.0616472  7.94765e-08
-0.0602924  7.62811e-08
-0.0589375  7.49295e-08
-0.0575826  7.21425e-08
-0.0562277  7.05475e-08
-0.0548728  6.66157e-08
-0.0535179  6.29586e-08
-0.0521631  5.86965e-08
-0.0508082  5.6293e-08
-0.0494533  5.76036e-08
-0.0480984  6.33831e-08
-0.0467435  6.5463e-08
-0.0453886  6.2566e-08
-0.0440337  5.82992e-08
-0.0426789  5.39569e-08
-0.041324  5.0181e-08
-0.0399691  4.58733e-08
