-0.07 -4.23862e-10
-0.0685859 2.29389e-09
-0.0671717 3.3667e-09
-0.0657576 4.48085e-09
-0.0643434 1.06919e-08
-0.0629293 1.02867e-08
-0.0615152 9.74868e-09
-0.060101 8.43337e-09
-0.0586869 7.98343e-09
-0.0572727 5.60446e-09
-0.0558586 2.83069e-09
-0.0544444 3.86735e-09
-0.0530303 3.59277e-09
-0.0516162 2.38703e-09
-0.050202 5.77541e-10
-0.0487879 -2.41939e-09
-0.0473737 -4.72893e-09
-0.0459596 -7.25564e-09
-0.0445455 -8.14403e-09
-0.0431313 -9.2033e-09
-0.0417172 -9.80985e-09
-0.040303 -1.10331e-08
-0.0388889 -1.31292e-08
-0.0374747 -1.44475e-08
-0.0360606 -1.66994e-08
-0.0346465 -1.84028e-08
-0.0332323 -1.98985e-08
-0.0318182 -2.29398e-08
-0.030404 -2.48098e-08
-0.0289899 -2.46515e-08
-0.0275758 -2.53373e-08
-0.0261616 -2.73052e-08
-0.0247475 -2.97558e-08
-0.0233333 -3.19948e-08
-0.0219192 -3.31849e-08
-0.0205051 -3.36196e-08
-0.0190909 -3.34596e-08
-0.0176768 -3.27906e-08
-0.0162626 -3.34158e-08
-0.0148485 -3.34357e-08
-0.0134343 -3.40129e-08
-0.0120202 -3.36388e-08
-0.0106061 -3.27931e-08
-0.00919192 -3.0522e-08
-0.00777778 -2.87163e-08
-0.00636364 -2.66963e-08
-0.00494949 -2.55911e-08
-0.00353535 -2.33633e-08
-0.00212121 -2.24059e-08
-0.000707071 -2.25857e-08
0.000707071 -2.30623e-08
0.00212121 -2.15895e-08
0.00353535 -2.20707e-08
0.00494949 -2.15444e-08
0.00636364 -1.86216e-08
0.00777778 -1.71189e-08
0.00919192 -1.56186e-08
0.0106061 -1.43008e-08
0.0120202 -1.3507e-08
0.0134343 -1.3544e-08
0.0148485 -1.29575e-08
0.0162626 -9.75771e-09
0.0176768 -9.59598e-09
0.0190909 -9.21942e-09
0.0205051 -7.32214e-09
0.0219192 -5.36957e-09
0.0233333 -2.78743e-09
0.0247475 1.05407e-09
0.0261616 3.62419e-09
0.0275758 5.09439e-09
0.0289899 8.64837e-09
0.030404 1.29768e-08
0.0318182 1.6221e-08
0.0332323 1.90401e-08
0.0346465 2.13101e-08
0.0360606 2.22017e-08
0.0374747 2.46656e-08
0.0388889 2.73087e-08
0.040303 3.12457e-08
0.0417172 3.58853e-08
0.0431313 3.99551e-08
0.0445455 4.30152e-08
0.0459596 4.48446e-08
0.0473737 4.55868e-08
0.0487879 4.72324e-08
0.050202 4.82336e-08
0.0516162 4.70892e-08
0.0530303 4.39449e-08
0.0544444 4.49357e-08
0.0558586 4.4962e-08
0.0572727 4.32573e-08
0.0586869 4.20605e-08
0.060101 4.1167e-08
0.0615152 3.83144e-08
0.0629293 3.45215e-08
0.0643434 2.89823e-08
0.0657576 2.52907e-08
0.0671717 2.10759e-08
0.0685859 1.11248e-08
0.07 5.78524e-11
