-0.07 -1.27585e-09
-0.0685859 -9.88608e-09
-0.0671717 -1.53023e-08
-0.0657576 -1.91108e-08
-0.0643434 -2.14074e-08
-0.0629293 -2.33505e-08
-0.0615152 -2.51291e-08
-0.060101 -2.69578e-08
-0.0586869 -2.82663e-08
-0.0572727 -2.80764e-08
-0.0558586 -2.76442e-08
-0.0544444 -2.66659e-08
-0.0530303 -2.57962e-08
-0.0516162 -2.54119e-08
-0.050202 -2.43432e-08
-0.0487879 -2.2627e-08
-0.0473737 -2.11214e-08
-0.0459596 -2.08353e-08
-0.0445455 -2.14649e-08
-0.0431313 -2.11879e-08
-0.0417172 -2.04536e-08
-0.040303 -1.8562e-08
-0.0388889 -1.54156e-08
-0.0374747 -1.25798e-08
-0.0360606 -9.87496e-09
-0.0346465 -7.01728e-09
-0.0332323 -3.54748e-09
-0.0318182 9.40945e-10
-0.030404 5.05497e-09
-0.0289899 8.01601e-09
-0.0275758 1.11786e-08
-0.0261616 1.36333e-08
-0.0247475 1.67013e-08
-0.0233333 1.96618e-08
-0.0219192 2.24731e-08
-0.0205051 2.45452e-08
-0.0190909 2.67922e-08
-0.0176768 2.91673e-08
-0.0162626 3.03173e-08
-0.0148485 3.13336e-08
-0.0134343 3.32374e-08
-0.0120202 3.5576e-08
-0.0106061 3.7556e-08
-0.00919192 3.90162e-08
-0.00777778 4.03575e-08
-0.00636364 4.17094e-08
-0.00494949 4.24082e-08
-0.00353535 4.19606e-08
-0.00212121 4.15762e-08
-0.000707071 4.0219e-08
0.000707071 3.91039e-08
0.00212121 3.79652e-08
0.00353535 3.72492e-08
0.00494949 3.63483e-08
0.00636364 3.54114e-08
0.00777778 3.40751e-08
0.00919192 3.28263e-08
0.0106061 3.19665e-08
0.0120202 3.05531e-08
0.0134343 2.88236e-08
0.0148485 2.62742e-08
0.0162626 2.41837e-08
0.0176768 2.19399e-08
0.0190909 1.91376e-08
0.0205051 1.52212e-08
0.0219192 1.06325e-08
0.0233333 8.89799e-09
0.0247475 7.40553e-09
0.0261616 5.54182e-09
0.0275758 3.36053e-09
0.0289899 -3.24026e-10
0.030404 -4.60613e-09
0.0318182 -8.36839e-09
0.0332323 -1.05766e-08
0.0346465 -1.23675e-08
0.0360606 -1.41381e-08
0.0374747 -1.56968e-08
0.0388889 -1.79188e-08
0.040303 -2.1148e-08
0.0417172 -2.43881e-08
0.0431313 -2.61076e-08
0.0445455 -2.64861e-08
0.0459596 -2.68344e-08
0.0473737 -2.77195e-08
0.0487879 -2.79691e-08
0.050202 -2.81929e-08
0.0516162 -2.95586e-08
0.0530303 -3.17346e-08
0.0544444 -3.11945e-08
0.0558586 -2.93676e-08
0.0572727 -2.84788e-08
0.0586869 -2.77027e-08
0.060101 -2.57972e-08
0.0615152 -2.33641e-08
0.0629293 -2.09289e-08
0.0643434 -1.89559e-08
0.0657576 -1.64165e-08
0.0671717 -1.21671e-08
0.0685859 -7.09917e-09
0.07 -9.90687e-10
