-0.07 5.61912e-10
-0.0685859 5.12453e-09
-0.0671717 1.13662e-08
-0.0657576 2.11489e-08
-0.0643434 3.52479e-08
-0.0629293 4.73894e-08
-0.0615152 5.55556e-08
-0.060101 6.69308e-08
-0.0586869 7.12837e-08
-0.0572727 7.04232e-08
-0.0558586 7.70352e-08
-0.0544444 7.59281e-08
-0.0530303 6.01205e-08
-0.0516162 3.41759e-08
-0.050202 1.91272e-08
-0.0487879 2.13979e-08
-0.0473737 1.62236e-08
-0.0459596 2.12444e-09
-0.0445455 -2.93049e-09
-0.0431313 1.17354e-09
-0.0417172 -4.24202e-09
-0.040303 4.72245e-09
-0.0388889 1.28255e-08
-0.0374747 1.01631e-08
-0.0360606 5.63937e-09
-0.0346465 1.99792e-09
-0.0332323 1.37628e-09
-0.0318182 2.95917e-09
-0.030404 7.6021e-09
-0.0289899 1.07605e-08
-0.0275758 -3.46826e-09
-0.0261616 -1.91805e-08
-0.0247475 -1.9265e-08
-0.0233333 -1.87519e-08
-0.0219192 -1.33305e-08
-0.0205051 -1.46448e-08
-0.0190909 -8.46893e-09
-0.0176768 -8.08419e-09
-0.0162626 -1.6793e-08
-0.0148485 -2.79697e-08
-0.0134343 -3.24425e-08
-0.0120202 -3.39539e-08
-0.0106061 -3.45257e-08
-0.00919192 -2.2915e-08
-0.00777778 -1.42119e-09
-0.00636364 9.60952e-10
-0.00494949 -1.0478e-08
-0.00353535 -1.76337e-08
-0.00212121 -1.36552e-08
-0.000707071 -1.03825e-08
0.000707071 -6.46151e-09
0.00212121 -4.06478e-09
0.00353535 -6.10838e-09
0.00494949 -9.4589e-09
0.00636364 -1.10282e-08
0.00777778 -1.61932e-08
0.00919192 -2.78746e-08
0.0106061 -3.62963e-08
0.0120202 -3.18433e-08
0.0134343 -2.11605e-08
0.0148485 -9.94919e-09
0.0162626 -1.22143e-08
0.0176768 -1.72905e-08
0.0190909 -2.37724e-08
0.0205051 -3.11971e-08
0.0219192 -3.55617e-08
0.0233333 -3.4962e-08
0.0247475 -3.24013e-08
0.0261616 -3.26698e-08
0.0275758 -2.65644e-08
0.0289899 -1.19415e-08
0.030404 -6.22077e-09
0.0318182 -9.42934e-09
0.0332323 -1.32125e-08
0.0346465 -1.94248e-08
0.0360606 -1.83263e-08
0.0374747 -1.1354e-08
0.0388889 -9.00314e-09
0.040303 -2.38301e-09
0.0417172 -8.79259e-12
0.0431313 -2.42645e-09
0.0445455 2.59957e-09
0.0459596 5.40465e-09
0.0473737 3.60784e-09
0.0487879 3.78078e-10
0.050202 6.05435e-09
0.0516162 1.31637e-08
0.0530303 2.12336e-08
0.0544444 2.78867e-08
0.0558586 1.20932e-08
0.0572727 6.54218e-09
0.0586869 3.72364e-09
0.060101 2.72223e-09
0.0615152 8.54225e-09
0.0629293 -8.82269e-10
0.0643434 -2.26216e-09
0.0657576 -1.35165e-09
0.0671717 3.47468e-09
0.0685859 6.5087e-10
0.07 1.1432e-10
