-0.07 7.18207e-10
-0.0685859 4.08611e-09
-0.0671717 7.36151e-09
-0.0657576 1.35102e-08
-0.0643434 1.17306e-08
-0.0629293 1.39235e-08
-0.0615152 1.70702e-08
-0.060101 1.86503e-08
-0.0586869 2.06273e-08
-0.0572727 2.3479e-08
-0.0558586 2.41322e-08
-0.0544444 2.5703e-08
-0.0530303 2.95762e-08
-0.0516162 3.43427e-08
-0.050202 3.48384e-08
-0.0487879 3.64122e-08
-0.0473737 3.54516e-08
-0.0459596 2.96021e-08
-0.0445455 2.49166e-08
-0.0431313 1.5726e-08
-0.0417172 6.32927e-09
-0.040303 -1.10688e-09
-0.0388889 -4.17679e-09
-0.0374747 -7.08442e-09
-0.0360606 -9.04332e-09
-0.0346465 -1.21355e-08
-0.0332323 -1.00138e-08
-0.0318182 -1.03661e-08
-0.030404 -8.45308e-09
-0.0289899 -1.66533e-09
-0.0275758 3.21446e-09
-0.0261616 1.30227e-08
-0.0247475 1.81985e-08
-0.0233333 2.4379e-08
-0.0219192 2.24639e-08
-0.0205051 1.49737e-08
-0.0190909 -9.89329e-10
-0.0176768 -1.46133e-08
-0.0162626 -2.75546e-08
-0.0148485 -3.59077e-08
-0.0134343 -3.31395e-08
-0.0120202 -2.59311e-08
-0.0106061 -1.09172e-08
-0.00919192 2.06274e-09
-0.00777778 5.36395e-09
-0.00636364 -8.90011e-10
-0.00494949 -9.05301e-09
-0.00353535 -2.003e-08
-0.00212121 -2.76937e-08
-0.000707071 -3.85543e-08
0.000707071 -4.3304e-08
0.00212121 -4.58475e-08
0.00353535 -4.54649e-08
0.00494949 -4.41638e-08
0.00636364 -3.91137e-08
0.00777778 -3.36741e-08
0.00919192 -2.90722e-08
0.0106061 -2.83392e-08
0.0120202 -3.29144e-08
0.0134343 -3.86441e-08
0.0148485 -4.39536e-08
0.0162626 -4.82158e-08
0.0176768 -4.27967e-08
0.0190909 -2.45936e-08
0.0205051 2.03512e-09
0.0219192 2.39703e-08
0.0233333 3.09216e-08
0.0247475 2.54502e-08
0.0261616 1.49909e-08
0.0275758 4.44394e-09
0.0289899 -4.19027e-09
0.030404 -8.32536e-09
0.0318182 -9.1745e-09
0.0332323 -2.0991e-08
0.0346465 -3.28346e-08
0.0360606 -3.69086e-08
0.0374747 -3.93526e-08
0.0388889 -3.27853e-08
0.040303 -2.2567e-08
0.0417172 -1.08707e-08
0.0431313 -1.39442e-10
0.0445455 8.5745e-09
0.0459596 1.73171e-08
0.0473737 2.59709e-08
0.0487879 3.15585e-08
0.050202 3.25053e-08
0.0516162 3.03584e-08
0.0530303 2.87113e-08
0.0544444 2.90424e-08
0.0558586 2.90189e-08
0.0572727 2.91059e-08
0.0586869 2.8937e-08
0.060101 2.82806e-08
0.0615152 2.73701e-08
0.0629293 2.34715e-08
0.0643434 2.12343e-08
0.0657576 1.90305e-08
0.0671717 1.34699e-08
0.0685859 7.88789e-09
0.07 -1.02516e-09
